S/N,Title,Images,Shelflist,Position,Author,Category,SubCategory,Publisher,Description,Tags
10882,What does it weigh?,https://lotuscommunity.org.vn/wp-content/uploads/2021/06/What-does-it-weigh.jpg,25-5,082,Cecilia Minden,Sách tham khảo,Mọi thứ vận hành ra sao,Cherry Lake Publishing,Level 1 guided reader that introduces young students to the concept of weights while supporting the development of reading skills.,10-12 tuổi
10913,What is friction?,https://lotuscommunity.org.vn/wp-content/uploads/2021/06/What-is-friction.jpg,25-5,091,Lisa Trumbauer,Sách tham khảo,Mọi thứ vận hành ra sao,Children's Press,"The natural world comes alive for young readers with Rookie Read-About Science!
Rookie Read-About Physical Science series introduces the youngest readers (Ages 6-7) to physical science concepts. Each book features critical-thinking questions throughout the text; a simple, hands-on experiment; a glossary and more.",10-12 tuổi
10920,What is light?,https://lotuscommunity.org.vn/wp-content/uploads/2021/06/What-is-light.jpg,24-5,040,Richard Spilsbury,Sách học và hoạt động,Hoạt động (7-9 tuổi),Enslow Elementary ,"Discusses light and how it works, bends, and reflects as well as a review of how lenses, mirrors, and telescopes work through straightforward text, colorful photographs and illustrations, and hands-on activities.",Age 7 - 9
10957,What was it like before the telephone?,https://lotuscommunity.org.vn/wp-content/uploads/2021/06/What-was-it-like-before-the-telephone.jpg,27-3L,040,Paul Humphrey,Sách tham khảo,Phát minh,Evans Brothers Ltd ,"Simple explanations of the natural world and introductions to different times and places!Colorful titles feature fictional children exploring factual topics ina charming, easy-to-read presentation. Beginning readers can learn about nature, recent history, and international cultures through books they can read for themselves.

Three children visit a science museum to see early telecommunication devices. ",10-12 tuổi
10995,Wheels and axles in action,https://lotuscommunity.org.vn/wp-content/uploads/2021/06/Wheels-and-axles-in-action.jpg,27-3L,036,Gillian Gosman,Sách tham khảo,Phát minh,PowerKids Press,"This exciting book uses elementary physics vocabulary to teach young readers about wheels and axles. Inviting photography and approachable text make this a fascinating read, and a simple experiment is included to inspire your budding scientists.",10-12 tuổi
11032,Where did the water go?,https://lotuscommunity.org.vn/wp-content/uploads/2021/06/Where-did-the-water-go.jpg,25-5,078,Amy Hansen,Sách tham khảo,Mọi thứ vận hành ra sao,Rourke Educational Media,"10-12 tuổi explore concepts of evaporation, condensation, and water as a solid, liquid, or gas.",10-12 tuổi
11039,Where does the mail go?,https://lotuscommunity.org.vn/wp-content/uploads/2021/06/Where-does-the-mail-go.jpg,25-5,089,Koston Meyer,Sách tham khảo,Mọi thứ vận hành ra sao,"The Rosen Publishing Group, Inc",Discover where mail goes! Learn how to send mail and how the mail gets delivered.,10-12 tuổi
11072,Where's Waldo now?,https://lotuscommunity.org.vn/wp-content/uploads/2021/06/Where_s-Waldo-now.jpg,24-4,015,Martin Handford,Sách học và hoạt động,Hoạt động (0-6 tuổi),Candlewick,"Waldo and his friends Wenda, Woof, Wizard Whitebeard, and Odlaw are cropping up in scenes throughout history, appearing alongside cavemen, gladiators, gold miners, and more. Waldo even gets lost in the future!",Age 0 - 6
11145,Why does electricity flow?,https://lotuscommunity.org.vn/wp-content/uploads/2021/06/Why-does-electricity-flow.jpg,25-4,072,Rob Moore,Sách tham khảo,Mọi thứ vận hành ra sao,Cambridge University Press,"Science has some interesting mysteries. Children are curious about these mysteries, including what electricity is and how it works. This colorful book shows curious minds why circuit breakers trip, and explains why batteries go flat. Engaging photographs, both in color and black-and-white, and fun activities will make this book a favorite.",10-12 tuổi
11204,Wind power: 20 projects to make with paper,https://lotuscommunity.org.vn/wp-content/uploads/2021/06/Wind-power-20-projects-to-make-with-paper.jpg,24-5,033,Clive Dobson,Sách học và hoạt động,Hoạt động (7-9 tuổi),Firefly Books,"Wind-powered generators are now used worldwide as a reliable source of ""green"" energy. How does wind create power? What is wind? What scientific characteristics make pinwheels, windmills and wind turbines spin? What makes them turn faster and more efficiently? Will we ever see a day when every home is powered by its own wind generator? This new book answers these critical questions and many more in clear, non-technical language.",Age 7 - 9
11313,World commodities: sugar,https://lotuscommunity.org.vn/wp-content/uploads/2021/06/World-commodities-sugar.jpg,25-5,008,Garry Chapman,Sách tham khảo,Mọi thứ vận hành ra sao,Smart Apple Media,"A look at the basic agricultural resource, sugar, and its uses, its benefit to the economy and how it is traded as a commodity in the global marketplace.",10-12 tuổi
11431,Zap: it's electricity,https://lotuscommunity.org.vn/wp-content/uploads/2021/06/Zap-it_s-electricity.jpg,25-5,077,Buffy Silverman,Sách tham khảo,Mọi thứ vận hành ra sao,Rourke Educational Media,10-12 tuổi explore electricity.,10-12 tuổi
11456,Zombies and forces and motion,https://lotuscommunity.org.vn/wp-content/uploads/2021/06/Zombies-and-forces-and-motion.jpg,25-5,055,Mark Weakland,Sách tham khảo,Mọi thứ vận hành ra sao,Capstone Press,"In cartoon format, uses zombies to explain the science of forces and motion.",10-12 tuổi
